english	translation	category	sub_category	source
You can now build: Gilded mahogany clock, Volcanic theme, Fancy rejuvenation pool, Fairy ring, Bone cage, Tok-Xil	つくれるようになりました：きんぱくマホガニーどけい、かざんのテーマ、ほこりっぽいさいせいいけ、ようせいわ、ほねおり、トックシル	lvl_up_msg	Construction	Construction level up messages
You can now build: Fancy jewellery box, Small orrery, Huge spider, Wall- mounted kite-shield, Mahogany toy box	つくれるようになりました：ほこりっぽいほうせきばこ、ちいさい、かせいぎょう、おおきいくも、かべづけたこだこたて、マホガニーおもちゃばこ	lvl_up_msg	Construction	Construction level up messages
You can now build: Gilded mahogany wardrobe (bedroom), Mahogany dungeon treasure chest, Boss lair display, Gilded mahogany wardrobe (costume room)	つくれるようになりました：きんぱくマホガニーのいふく（ねやすみか）、マホガニーダンジョンたからばこ、ボスレアひょうじ、きんぱくマホガニーのいふく（こすぷれへや）	lvl_up_msg	Construction	Construction level up messages
You can now build: Skeleton throne, Marble decorative bench, STASH units (master), Mahogany lever, Mahogany oubliette ladder, Teleport trap, Gilded adventure log	つくれるようになりました：ほねぐみのおうい、だいりせきそうしょくベンチ、スタッシュユニット（マスター）、マホガニーレバー、マホガニーオーブリエットはしご、てれぽーとわな、きんぱくぼうけんろぐ	lvl_up_msg	Construction	Construction level up messages
You can now build: Stained-glass chapel window Large chapel statue Greater magic cage	つくれるようになりました：ぎゆうれいはいまど おおきいれいはいぞう すぐれたまほうおり	lvl_up_msg	Construction	Construction level up messages
You can now build: Occult altar, Ornate rejuvenation pool, Large storage unit, Dagannoth, Troll guard, Marble cape rack	つくれるようになりました：ひみつのえんだん、そうしょくさいせいいけ、おおきいちゅうぞこ、ダガンノス、トロールみはり、だいりせきマントラック	lvl_up_msg	Construction	Construction level up messages
You can now build: Ornate jewellery box Magic dungeon treasure chest	つくれるようになりました：そうしょくほうせきばこ まほうダンジョンたからばこ	lvl_up_msg	Construction	Construction level up messages
You can now build: Crystalline portal nexus Natural pet house'	つくれるようになりました： けっしょうせいの ポータルネクサス しぜんな ペットハウス'	lvl_up_msg	Construction	Construction level up messages
You can now build: Marble adventure log	つくれるようになりました： おおりせき ぼうけんろぐ	lvl_up_msg	Construction	Construction level up messages
You can now build: Dungeon skull torches, Hanging dungeon skeleton, Hellhound, Marble dungeon door	つくれるようになりました：ダンジョンしゃれこうべたいまつ、つりさげダンジョンほねぐみ、じごくけん、だいりせきダンジョンどとびら	lvl_up_msg	Construction	Construction level up messages
You can now build: Crystal throne, Large orrery, Spirit tree & fairy ring, Steel dragon	つくれるようになりました：クリスタルのおうい、おおきい、こころのきとようせいわ、スチールドラゴン	lvl_up_msg	Construction	Construction level up messages
You can now build: Marble wardrobe (costume room)	つくれるようになりました：だいりせきのいふく（こすぷれへや）	lvl_up_msg	Construction	Construction level up messages
You can now build: Marble spiral	つくれるようになりました： おおりせき せんかい	lvl_up_msg	Construction	Construction level up messages
You can now build: Obsidian decorative bench	つくれるようになりました： こくようせき かざり ベンチ	lvl_up_msg	Construction	Construction level up messages
You can now build: Demonic throne, Massive storage unit, Rune dragon, Magic stone cape rack	つくれるようになりました：あくまのおうい、おおきなちゅうぞこ、ルーンドラゴン、まほうせきマントラック	lvl_up_msg	Construction	Construction level up messages
You can now cook herring.	ニシンがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make Fruit Blasts.	メンバーはフルーツブラストがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now prepare guppies. Members can now cook baked potatoes.	グッピーがじゅんびできるようになりました。メンバーはやいたじゃがいもがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make pineapple punches.	メンバーはパイナップルパンチがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make spicy sauce.	メンバーはから～いソースがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook redberry pies. Members can cook mackerel and also make toad crunchies	アカベリーパイがりょうりできるようになりました。メンバーはさばがりょうりできて、ヒキガエルバリバリがつくれます。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make chilli con carne and spit roast bird meat.	メンバーはチリコンカルネとやいたりょうりができるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook thin snails and spicy crunchies.	メンバーはうすいカタツムリとからいバリバリがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook scrambled eggs.	メンバーはスクランブルたまごがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew cider and make worm crunchies.	メンバーはシードルをかもし、ミミズバリバリがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook trout. Members can cook Suphi fish and Prael bats.	マスがりょうりできるようになりました。メンバーはスファイフィッシュとプラエルコウモリがりょうりできます。	lvl_up_msg	Cooking	Cooking level up messages
Members can now spit roast rabbit meat, cook jungle spiders and make chocolate chip crunchies.	メンバーはやいたウサギにくとジャングルクモをりょうりして、チョコレートチップバリバリがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook lean snail.	メンバーはやせたカタツムリがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook cod and make Wizard Blizzards.	メンバーはタラをりょうりして、ウィザードブリザードがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Dwarven Stout.	メンバーはドワーフスタウトがかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook meat pies,pike and prepare cavefish. Members can also make nettle tea and Short Green Guys.	にくパイとパイクがりょうりできて、ケーブフィッシュがじゅんびできるようになりました。メンバーはオオアザミちゃとみじかいみどりおとこがつくれます。	lvl_up_msg	Cooking	Cooking level up messages
Members can now churn cream, cook crab meat and spit roast beast meat.	メンバーはクリームをかくはんして、かにのにくをりょうりして、やいたけものにくができるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook fat snail.	メンバーはふといカタツムリがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make scrambled egg and tomato.	メンバーはスクランブルたまごとトマトがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Asgarnian Ale.	メンバーはアスガーニアンエールがかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook stews and salmon. Members may also create fruit battas.	シチューとサケがりょうりできるようになりました。メンバーはフルーツバッタがつくれます。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook worm battas.	メンバーはミミズバッタがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook slimy eels, sweetcorn and vegetable battas.	メンバーはぬめるウナギ、とうもろこし、やさいバッタがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook mud pie, brew Greenman's Ale and make cheese and tomato battas.	メンバーはどろパイをりょうりして、グリーンマンエールがかもせて、チーズとトマトバッタがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook apple pies and tuna. Members can now cook worm holes, Leckish fish and Giral bats, and spit roast chompy bird.	りんごパイとマグロがりょうりできるようになりました。メンバーはミミズあなとレックフィッシュとギラルコウモリがりょうりできて、やいたチョンピーバードができるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook fishcakes.	メンバーはフィッシュケーキがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You are now qualified to enter the prestigious Chefs' Guild. Members may also create Drunk Dragons.	しょうあるシェフズギルドにはいるしかくがあります。メンバーはよったドラゴンがつくれます。	lvl_up_msg	Cooking	Cooking level up messages
You can now prepare tetra. Members may now create Chocolate Saturdays.	テトラがじゅんびできるようになりました。メンバーはチョコレートサターデーがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook garden pie and brew Wizard's Mind Bomb.	メンバーはていえんパイをりょうりできて、ウィザードのこころばくだんがかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook pizzas and make wine. Members can now cook rainbow fish, vegetable balls and craft forester's rations.	ピザがりょうりできてワインがつくれるようになりました。メンバーはにじフィッシュ、やさいたま、もりびとのりょうりをくふうできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members may now create Blurberry Specials.	メンバーはブルーベリースペシャルがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook cave eel, and churn butter.	メンバーはどうくつウナギをりょうりして、バターをかくはんできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Dragon Bitter and make baked potatoes with butter.	メンバーはドラゴンビターをかもして、バターをつけたやいたじゃがいもがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook cakes and lobsters. Members may create tangled toad legs.	ケーキとロブスターがりょうりできるようになりました。メンバーはもつれたヒキガエルあしがつくれます。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook jubbly birds and baked potatoes with chilli con carne.	メンバーはジャブリーバードとチリコンカルネがけたやいたじゃがいもがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook fried onions and chocolate bombs.	メンバーはあげたまねぎとチョコレートばくだんがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook bass.	メンバーはスズキがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Moonlight Mead.	メンバーはゲツコウミードがかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook meat pizzas and swordfish. Members can cook Brawk fish and Phluxia bats.	にくピザとメカジキがりょうりできるようになりました。メンバーはブロークフィッシュとフルクシアコウモリがりょうりできます。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook fried mushroom and prepare catfish.	メンバーはあげたきのこをりょうりしてナマズがじゅんびできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make baked potatoes with butter and cheese and cook fish pie.	メンバーはバターとチーズがけたやいたじゃがいもがつくれて、フィッシュパイがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now churn cheese.	メンバーはチーズをかくはんできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Axeman's Folly.	メンバーはおのおとこのあほなぶたがかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook chocolate cakes.	ぐりょうりできるようになりました ちょこれーとけーき.	lvl_up_msg	Cooking	Cooking level up messages
Members can now make baked potatoes with egg and tomato.	メンバーはたまごとトマトがけたやいたじゃがいもがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook botanical pie.	メンバーはしょくぶつがくパイをりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook lava eel.	メンバーはようがんウナギをりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Chef's Delight.	メンバーはシェフのよろこびをかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
You can now cook anchovy pizza.	ぐりょうりできるようになりました あんちょびぴざ.	lvl_up_msg	Cooking	Cooking level up messages
Members can now make fried mushroom and onion.	メンバーはあげたきのことまねぎがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook pitta bread.	メンバーはピタパンがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now brew Slayer's Respite.	メンバーはスレイヤーのきゅういくをかもせるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook curry, Mycil fish, Kryket bats and mushroom pie.	メンバーはカレー、マイシルフィッシュ、クライケットコウモリ、きのここはんがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook monkfish.	メンバーはモンクフィッシュがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make baked potatoes with mushroom and onion.	メンバーはきのことまねぎがけたやいたじゃがいもがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook pineapple pizza and make Wine of Zamorak.	メンバーはパイナップルピザがりょうりできて、ザモラクのワインがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make tuna and sweetcorn.	メンバーはマグロととうもろこしがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now make baked potatoes with tuna and sweetcorn.	メンバーはマグロととうもろこしがけたやいたじゃがいもがつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook admiral pie.	メンバーはていとくパイをりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now dissect sacred eels.	メンバーはきよいウナギをかいぼうできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook dragonfruit pie.	メンバーはドラゴンフルーツパイをりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook Roqed fish and Murng bats.	メンバーはロクドフィッシュとムルングコウモリがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook shark.	メンバーはサメがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook sea turtle.	メンバーはうみガメがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook anglerfish.	メンバーはアンコウがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook wild pie and create the infernal harpoon.	メンバーはやせいパイをりょうりして、じごくもりをつくれるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook dark crabs, Kyren fish and Psykk bats.	メンバーはくろいカニ、キレンフィッシュ、プシックコウモリがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook manta rays.	メンバーはオニイトマキエイがりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Members can now cook summer pie.	メンバーはなつパイをりょうりできるようになりました。	lvl_up_msg	Cooking	Cooking level up messages
Congratulations! You are now a master of Cooking. Why not visit the head chef at the Cooking Guild? He has something special that is only available to true masters of the Cooking skill!	おめでとうございます！りょうりのたつじんになりました。りょうりギルドのていちょうをたずねてみませんか？りょうりのこころとしたがいのみがもつとくべつなものがあります。	lvl_up_msg	Cooking	Cooking level up messages
Members can now craft cups and polished buttons.	メンバーはかップとみがかれたボタンがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft candle lanterns.	メンバーはろうそくランタンがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft gold rings and members can now craft standard birdhouses.	きんのゆびわがくふうできるようになって、メンバーはじゅんかんとりのいえがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft gold necklaces.	きんのくびかざりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft boots, pie dishes and gold bracelets.	ぶーつ、パイざら、きんのうでわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft bowls and gold amulets.	わん、きんのおまじないがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft leather cowls.	なめしかわのずきんがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft bow strings and crossbow strings.	メンバーはゆみひもとこうしゃひもがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft leather vambraces.	なめしかわのうでよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft oil lamps.	メンバーはあぶらランプがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut jade and craft jade rings.	メンバーはひすいをきってひすいのゆびわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now make leather armour. Members can make Xerician hats.	なめしかわのよろいがくふうできるようになりました。メンバーはゼリシアンぼうしがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
Members can now make snail shell helmets (snelms), crab shell armour and oak birdhouses.	メンバーはカタツムリのからかぶと（スネルム）、カニのからよろい、オークのとりのいえがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft holy symbols of Saradomin. Members can cut red topaz and craft red topaz rings and opal necklace.	サラドミンのしょうじゅつがくふうできるようになりました。メンバーはあかいトパーズをきってあかいトパーズのゆびわとオパールのくびかざりがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft unholy symbols of Zamorak and Xerician robes.	メンバーはザモラクのあくじゅつとゼリシアンローブがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft leather chaps. There is more information available from the Crafting Tutor in Lumbridge Castle. Members can make silver sickles.	なめしかわのももかぶりがくふうできるようになりました。ラムブリッジしろのくふうくんせいにくわしくおしえてくれます。メンバーはぎんのかまがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft plant pots and spin magic tree roots into magic strings.	メンバーはしょくぶつつぼ、まほうのきのねをまほうひもにまわせるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now cut sapphires and craft sapphire rings.	サファイアをきってサファイアのゆびわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now weave sacks and craft silver crossbow bolts.	メンバーはぶくろをおってぎんのこうしゃやじがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft sapphire necklaces. Members can make Xerician tops and opal bracelets.	サファイアのくびかざりがくふうできるようになりました。メンバーはゼリシアントップスとオパールのうでわがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft tiaras and sapphire bracelets.	ティアラとサファイアのうでわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft sapphire amulets.	サファイアのおまじないがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft pot lids, jade necklaces and willow birdhouses.	メンバーはつぼぶた、ひすいのくびかざり、ヤナギのとりのいえがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft oil lanterns and drift nets.	メンバーはあぶらランタンとりゅうれアミがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now cut emeralds and craft emerald rings. Members can craft opal amulets.	エメラルドをきってエメラルドのゆびわがくふうできるようになりました。メンバーはオパールのおまじないがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft hard leather armour.	かたなめしかわのよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft emerald necklaces. Members can craft jade bracelets.	エメラルドのくびかざりがくふうできるようになりました。メンバーはひすいのうでわがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft emerald amulets.	エメラルドのおまじないがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft spiked vambraces and red topaz necklaces.	メンバーはトゲうでよろいとあかいトパーズのくびかざりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft vials.	メンバーはびん、くふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now cut rubies and craft ruby rings. Members can craft jade amulets.	ルビーをきってルビーのゆびわがくふうできるようになりました。メンバーはひすいのおまじないがくふうできます。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Broodoo shields and teak birdhouses.	メンバーはブルードゥタテとチークのとりのいえがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now weave baskets.	メンバーはかごをおることができるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft rabbit-foot necklaces.	メンバーはウサギのあしのくびかざりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft leather coifs, mine dense essence and craft red topaz bracelets.	メンバーはなめしかわのこうはりがくふうできて、こいみつエッセンスがさいくつできて、あかいトパーズのうでわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now enter the Crafting Guild and make ruby necklaces.	くふうギルドにはいってルビーのくびかざりがつくれるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft studded leather body armour and hard leather shields.	メンバーはびょうどめなめしかわよろいとかたなめしかわたてがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft fishbowls, ruby bracelets and gold tiaras.	メンバーはぎょぎょばち、ルビーのうでわ、きんのティアラがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now cut diamonds and craft diamond rings. Members can now craft yak-hide leg armour.	ダイヤをきってダイヤのゆびわがくふうできるようになりました。メンバーはヤクのかわあしよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft studded leather chaps.	メンバーはびょうどめなめしかわももかぶりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin boots, red topaz amulets and maple birdhouses.	メンバーはヘビのかわぶーつ、あかいトパーズのおまじない、カエデのとりのいえがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft orbs and yak-hide body armour.	メンバーはたま、ヤクのかわよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin vambraces.	メンバーはヘビのかわうでよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin bandanas.	メンバーはヘビのかわずきん、くふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft bullseye lantern lenses.	メンバーはまとランタンレンズがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft ruby amulets, and members can now craft mahogany birdhouses and clothes pouches.	ルビーのおまじないがくふうできるようになって、メンバーはマホガニーのとりのいえとふくぶくろがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin chaps.	メンバーはヘビのかわももかぶりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft serpentine helms.	メンバーはヘビのようかぶとがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft snakeskin body armour.	メンバーはヘビのかわよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft water battlestaves.	メンバーはみずのたたかいつえがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut dragonstones, craft dragonstone rings and make the Slayer helm.	メンバーはドラゴンせきをきてドラゴンせきのゆびわがくふうできて、スレイヤーぼうしがつくれるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft diamond necklaces,snakeskin shields and colossal pouches.	ダイヤのくびかざり、ヘビのかわたて、だいだいぶくろがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft green dragonhide vambraces.	メンバーはみどりドラゴンのかわうでよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft earth battlestaves and diamond bracelets.	メンバーはつちのたたかいつえとダイヤのうでわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft the Toxic Staff of the Dead and Trident of the Swamp.	メンバーはどくのしのつえとぬまのさんせきのやりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft green dragonhide chaps, yew birdhouses, Splitbark boots and gloves.	メンバーはみどりドラゴンのかわももかぶり、イチイのとりのいえ、ぼろぼろぼうこうぶーつとてぶくろがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft the Splitbark helm.	メンバーはぼろぼろぼうこうかぶとがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft fire battlestaves, green dragonhide shields, Splitbark body and legs.	メンバーはひのたたかいつえ、みどりドラゴンのかわたて、ぼろぼろぼうこうよろいとあしよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft green dragonhide armour.	メンバーはみどりドラゴンのかわよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now repair gloves of silence with dark kebbit fur.	くらいケビットのかわでしじまのてぶくろをしゅうりできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft air battlestaves and blue dragonhide vambraces.	メンバーはくうきのたたかいつえとあおいドラゴンのかわうでよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut onyx and craft onyx rings.	メンバーはオニキスをきてオニキスのゆびわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide chaps.	メンバーはあおいドラゴンのかわももかぶりがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide shields.	メンバーはあおいドラゴンのかわたてがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
You can now craft diamond amulets and members can now craft crystal helms and celestial signets.	ダイヤのおまじないがくふうできるようになって、メンバーはクリスタルかぶととてんのしるしがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft blue dragonhide armour.	メンバーはあおいドラゴンのかわよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone necklaces and crystal legs.	メンバーはドラゴンせきのくびかざりとクリスタルあしよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide vambraces.	メンバーはあかいドラゴンのかわうでよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone bracelets and crystal bodies.	メンバーはドラゴンせきのうでわとクリスタルよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide chaps, Slayer rings, magic birdhouses and divine rune pouches.	メンバーはあかいドラゴンのかわももかぶり、スレイヤーのゆびわ、まほうのとりのいえ、しんせいなルーンぶくろがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide shields and crystal tools.	メンバーはあかいドラゴンのかわたてとクリスタルどうぐがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft red dragonhide armour.	メンバーはあかいドラゴンのかわよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft crystal bows, crystal halberds and crystal shields.	メンバーはクリスタルゆみ、クリスタルなぎなた、クリスタルたてがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft black dragonhide vambraces.	メンバーはくろいドラゴンのかわうでよろいがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft dragonstone amulets, enhanced crystal keys, eternal teleport crystals and  Ultor, Bellator, Venator and Magus rings.	メンバーはドラゴンせきのおまじない、つよめられたクリスタルかぎ、えいえんてれぽーとクリスタル、ウルトル、ベラトル、ベナトル、マグスのゆびわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft black dragonhide chaps, onyx necklaces, Blades of Saeldor and Bows of Faerdhinen.	メンバーはくろいドラゴンのかわももかぶり、オニキスのくびかざり、サエルドルのやいば、ファエルディネンのゆみがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Amethyst bolt tips and black dragonhide shields.	メンバーはアメジストやじさきとくろいドラゴンのかわたてがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft black dragonhide armour and onyx bracelets.	メンバーはくろいドラゴンのかわよろいとオニキスのうでわがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Amethyst arrowtips and combine the Accursed Sceptre.	メンバーはアメジストやじさきがくふうできて、のろわれたしょくぶがあわせられるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now craft Dorgeshuun light orbs and Amethyst javelin heads.	メンバーはドルゲシュンのひかりのたまとアメジストやりのさきがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
Members can now cut zenyte, craft zenyte rings and craft Amethyst dart tips.	メンバーはゼナイトをきてゼナイトのゆびわがくふうできて、アメジストふきやじがくふうできるようになりました。	lvl_up_msg	Crafting	Crafting level up messages
