english	translation	category	sub_category	source
Yes, that's about it.	はい、そう です。	dialogue	Bob (cat)	Bob
OK... I see.... I think.	わかりました。わかった と おもいます。	dialogue	Bob (cat)	Player
Cats are rather delicate creatures and they are subject to a good many ailments, but I never heard of one who suffered from insomnia.	ねこ は デリケート な どうぶつ です。びょうき が いろいろ あります。でも ふみん の ねこ は きいた こと が ない です。	dialogue	Bob (cat)	Bob
So, you want to know how us cats keep so clean all day?	ねこ が きれい に する ため に は どう して いるか しり たい ですか？	dialogue	Bob (cat)	Bob
Must be all that washing you do.	あの あるい せんたく する から でしょう。	dialogue	Bob (cat)	Player
You would think so wouldn't you. But is being covered in spit really clean?	そう ですね。でも よだれ で ずぶぬれ は きれい ですか？	dialogue	Bob (cat)	Bob
Eeeww. Gross.	うう。きたない。	dialogue	Bob (cat)	Player
Anything not nailed down is a cat toy.	くぎで とめて ない もの は ねこ の おもちゃ です。	dialogue	Bob (cat)	Bob
If at first you don't succeed, take a short nap.	さいしょ に うまく いかなかったら、すこし ねて ください。	dialogue	Bob (cat)	Bob
Yeah, I could tell you something really useful, but then I would have to '1-hit you' to death.	あ、いい こと を おしえて あげたら、ころし ても いい。	dialogue	Bob (cat)	Bob
Bob, you couldn't 1-hit a noob.	ボブ、あなた は しろうと を ころせ ません。	dialogue	Bob (cat)	Player
Care to place a wager on that? Sorry, hang on, I've got no pockets. Maybe next time.	ぎるし ます か？ ああ、ぽっけ が ない。また こんど ね。	dialogue	Bob (cat)	Bob
I'll be waiting.	またしよう。	dialogue	Bob (cat)	Player
Dogs have owners, cats have staff.	いぬ は おやくそく が あります。ねこ は スタッフ です。	dialogue	Bob (cat)	Bob
I have studied many philosophers and many cats. The wisdom of cats is infinitely superior.	ぼく は いろいろ な てつがくしゃ と ねこ を べんきょう しました。ねこ の ちえ は いっそう うえ です。	dialogue	Bob (cat)	Bob
There are many intelligent species in the universe. They are all owned by cats.	いろいろ な ちえ の あるもの が いますが。ぜんぶ ねこ が もって います。	dialogue	Bob (cat)	Bob
Cats and teleporting just don't mix well. That's why I walk everywhere. Messes my hair up terribly.	ねこ と テレポート は あい ません。だから あるいて います。かみ が めちゃくちゃ に なります。	dialogue	Bob (cat)	Bob
Cats are smarter than dogs. You can't get eight cats to pull a sled through snow.	ねこ は いぬ より あたま が いい です。ねこ 8 ひき で ソリ を ひく こと は できません。	dialogue	Bob (cat)	Bob
Sorry, no time for chat. Still got mouse bones stuck in my teeth. How awkward.	ごめんなさい。タイム が ない です。ねずみ の ほね が は に ある です。へん です。	dialogue	Bob (cat)	Bob
You know, cats are the first species to fully evolve. We're perfect.	ねこ は さいしょ に しんか した どうぶつ です。ぼく たち は かんぺき です。	dialogue	Bob (cat)	Bob
Preserve nature. Pickle a dog!	しぜん を ずっと する。いぬ を つけもの に する！	dialogue	Bob (cat)	Bob
Do you like dogs?	いぬ が すき ですか？	dialogue	Bob (cat)	Bob
Yes!	そうだ！	dialogue	Bob (cat)	Player
Me too. Care to swap recipes? I have a rather unique hotdog sauce.	ぼく も です。レシピ を こうかん しませんか？ユニーク な ホット ドッグ ソース が あります。	dialogue	Bob (cat)	Bob
Bob, you're a bit messed up really aren't you.	ボブ、あなた は ちょっと へん ですね。	dialogue	Bob (cat)	Player
No, I just know what I like. Besides, it was a joke.	いいえ。ぼく が すき な こと を します。それに ジョーク です。	dialogue	Bob (cat)	Bob
A joke? I doubt the dogs are laughing.	ジョーク？ いぬ は わらって いません。	dialogue	Bob (cat)	Player
What dogs? I have already rid this place of dogs. Have you ever seen one?	いぬ？ もう ぜんぶ の いぬ を だしました。いぬ を みたことが あります か？	dialogue	Bob (cat)	Bob
Yes actually. I heard there are a few wild dogs about here somewhere.	はい。この へん に やせい の いぬ が います。	dialogue	Bob (cat)	Player
Right!! Fellow cats, prepare for war!!	よし！ なかま の ねこたち よ、せんそう だ！	dialogue	Bob (cat)	Bob
Mmm. Maybe another time.	また こんど に します。	dialogue	Bob (cat)	Bob
Cat Rule number 1: Always act afraid when near dogs, especially if you're near a human. They will pick you up and fuss you, then shout at the dog. Most amusing!	ねこ ルール 1： いぬ の ちかく に いる とき は こわがる。にんげん が たかいあげて も。いぬ に しかる。おかしい です。	dialogue	Bob (cat)	Bob
Cat Rule number 2: When assisting a human at work, make sure you sit behind its right leg. You stand a much better chance of getting picked up and stroked. Also, it's very amusing	ねこ ルール 2： にんげん の しごと を てつだう とき は、ひだりあし の うしろ に すわる。ひろわれて なでられる。そして いぬ に しかる。すごく おもしろい です。	dialogue	Bob (cat)	Bob
Cat Rule number 3: If you ever make a mistake, which is rare and probably involves a dog, make sure you wash yourself immediately. This will give everyone the impression that	ねこ ルール 3： あやまちを してしまったら、いぬ の せい でしょう。すぐ に あらう。そしたら わざと だ と おもう でしょう。	dialogue	Bob (cat)	Bob
it was done on purpose.	こう いう ふう に。	dialogue	Bob (cat)	Bob
Cat Rule number 4: Beware the bag monster. These things live in small bags and under newspapers, sometimes even hidden in shoes if they are very clever. They will be very small and	ねこ ルール 4： バッグ モンスター を きをつけて ください。ちいさい バッグ や しんぶん の したに います。くつ の なか に も いる。ちいさくて、かくしている ところ と おなじ いろ です。あったら すぐ に こうげき する。バッグ や くつ を あんまり みない ときは、とびかかる！	dialogue	Bob (cat)	Bob
take on the same colour as the hiding place. Attack these things on sight - stop at nothing. If you see a bag or shoe you have not inspected recently, pounce!!	すみません。いそがしい です。	dialogue	Bob (cat)	Bob
Please excuse me, I'm rather busy.	しつれいですが、いま ちょっと いそがしいんです。	dialogue	Bob (Mahogany Homes)	Bob
Hey, I'm your contractor from Mahogany Homes, what did you want done?	やあ。ぼく は マホガニー ホーム の シャッキン レース だ。なに が する と？	dialogue	Bob (Mahogany Homes)	Player
I'd like a Wooden table built.	きのこ テーブル を つくって ください。	dialogue	Bob (Mahogany Homes)	Bob
I'd like my clock fixed.	とけい を なおして ください。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Wooden cabinets built.	もくせいのたんすをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Wooden bookcases built.	もくせいのほんだなをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Wooden wardrobe built.	もくせいのようふくだなをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Wooden drawer built.	もくせいのひきだしをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Oak table built.	おおくぬぎのテーブルをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Oak cabinets built.	おおくぬぎのたんすをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Oak bookcases built.	おおくぬぎのほんだなをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Oak wardrobe built.	おおくぬぎのようふくだなをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Oak drawer built.	おおくぬぎのひきだしをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Teak table built.	チークのテーブルをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Teak cabinets built.	チークのたんすをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Teak bookcases built.	チークのほんだなをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Teak wardrobe built.	チークのようふくだなをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Teak drawer built.	チークのひきだしをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Mahogany table built.	マホガニーのテーブルをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Mahogany cabinets built.	マホガニーのたんすをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like two Mahogany bookcases built.	マホガニーのほんだなをにつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Mahogany wardrobe built.	マホガニーのようふくだなをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I'd like a Mahogany drawer built.	マホガニーのひきだしをひとつたてほしいんです。	dialogue	Bob (Mahogany Homes)	Bob
I've finished with the work you wanted.	おしごと、おわりました。	dialogue	Bob (Mahogany Homes)	Player
Thank you so much! Would you like a cup of tea before you go?	ありがとうございます！おてをもどるまえに、おちゃはいかがですか？	dialogue	Bob (Mahogany Homes)	Bob
Yes, I'd love a cuppa.	はい、いただきたいです。	dialogue	Bob (Mahogany Homes)	Player
Aaah, nothing like a nice cupppa tea!	あああ、あたたかいおちゃはさいこうですね！	dialogue	Bob (Mahogany Homes)	Player
No thanks, I better be off.	いいえ、けっこうです。もういきます。	dialogue	Bob (Mahogany Homes)	Player
Yes, I'd love a cuppa.	はい、いただきたいです。	dialogue	Bob (Mahogany Homes)	Bob (Mahogany Homes)
No thanks.	いいえ、ありがとうございます。	dialogue	Bob (Mahogany Homes)	Bob (Mahogany Homes)
Apparently you aren't as stupid as you look.	どうやら、あなたはおもってたほどばかじゃないようだね。	dialogue	Bob (Sinclair)	Bob
Hello, chum, fancy buyin' some designer jewellry? They've come all the way from Ardougne! Most pukka!	こんにちは、ともだち。きれいなアクセサリーをかいませんか？アルドゥーニュからきたんですよ！ほんとうにいいものです！	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Erm, no. I'm all set, thanks.	いいえ、けっこうです。ありがとう。	dialogue	Bob Barter (herbs)	Player
Okay, chum, would you like to show you the very latest potion prices?	なあ、ともだち。いちばんあたらしいやくのねだんをみてみませんか？	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Who are you?	あなたはなにものですか？	dialogue	Bob Barter (herbs)	Player
Why, I'm Bob! Your friendly seller of smashin' goods!	あ、ぼくはボブです！いいものをうっている、ありがたいやつです！	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
So what do you have to sell?	それで、なにをうってるんですか？	dialogue	Bob Barter (herbs)	Player
Oh, not much at the moment. Cuz, ya know, business being so well and cushie.	あ、いまはあんまりありません。だって、ビジネスがすごくいいからね。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
You don't really look like you're being so successful.	あんたは、うまくいってるようには、みえませんね。	dialogue	Bob Barter (herbs)	Player
You plonka! It's all a show, innit! If I let people knows I'm in good business they'll want a share of the moolah!	こらこら！すべてはえんぎだよ！もし、みんなに、いいビジネスだっていったら、みんながいっぱいのおかねをもとめるでしょう！	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
You conveniently have a response for everything.	あなたは、なんでも、こたえられるようですね。	dialogue	Bob Barter (herbs)	Player
That's the Ardougne way, my son.	それが、アルドゥーニュのやりかたですよ。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Can you show me the prices for potions?	やくのねだんを、みせてもらえますか？	dialogue	Bob Barter (herbs)	Player
Lets see what you have...	なにがあるかみてみましょう。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
You're a bit short of inventory space.	ちょっと、インベントリがいっぱいですね。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
You're a bit short of empty vessels or cash. Empty vials cost 5 coins each, cups 8 coins each, and anything else is 5 coins each.	からのいれもの、またはおかねがたりません。からのびんは１こ５コイン、さかずきは１こ８コイン、ほかのものは１こ５コインです。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
There, I've done what I can, but you're a bit short of empty vessels or cash. Empty vials cost 5 coins each, cups 8 coins each, and anything else is 5 coins each.	これだけですが、からのいれもの、またはおかねがたりません。からのびんは１こ５コイン、さかずきは１こ８コイン、ほかのものは１こ５コインです。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
There, all done.	おわりました。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Two plus two is four, minus one that's three...	２たす２は４、ひく１は３...	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
I don't think you've got anything that I can decant.	あなたは、なにもわたしに、あたえるものがありませんね。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Please, please, please work.	どうか、どうか、どうか、うまくいってください。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
I'm in the money!	おかねをかせいでます！	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
I could have sworn that would have worked.	これはうまくいったはずなのに。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Now what should I buy?	つぎは、なに、かおうかな？	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Hope this item sells well.	このアイテムが、よくうれるといいな。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Who are you?	あなたはなにものですか？	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Can you show me the prices for potions?	やくのねだんを、みせてもらえますか？	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
I'll leave you to it.	あなたに、おまかせします。	dialogue	Bob Barter (herbs)	Bob Barter (herbs)
Hello, how are you doing?	こんにちは、おげんきですか？	dialogue	Bobawu	Player
I'm good thank you, how can I help you today?	げんきです。ありがとうございます。きょう、なにかてつだえることはありますか？	dialogue	Bobawu	Bobawu
What is this place?	ここはなにですか？	dialogue	Bobawu	Player
This is our agility course, we use it to stay nimble and to keep our wits sharp. My name is Bobawu and I look after the course.	ここは、アジリティーコースです。ぼくたちは、ここで、すばやくなって、あたまをするどくしています。ぼくの、なまえは、ボバウです。このコースのめんどうをみています。	dialogue	Bobawu	Bobawu
As a friend and fellow monkey, you're free to use it anytime, but you'll need to be as nimble as a ninja first!	ともだち、そしてさるの、あなたなら、いつでも、つかうことが、できます。ただし、にんじゃのように、すばやくならないといけません。	dialogue	Bobawu	Bobawu
Oh great, thank you.	ああ、ありがとうございます。	dialogue	Bobawu	Player
Are there any rewards you can offer me?	なんか、ほうしゅうを、もらえますか？	dialogue	Bobawu	Player
Could you tell me how many laps I've completed?	ぼくは、なんかい、ゴールしたか、おしえてもらえますか？	dialogue	Bobawu	Player
I can't offer you anything for now, so I don't see much reason to count your laps either.	いまは、なにも、あげることが、できません。だから、ラップすうを、かぞえる、りゆうが、みつかりません。	dialogue	Bobawu	Bobawu
You need to complete Monkey Madness 2 for Bobawu to offer rewards and to count your lap total	モンキーマッドネス２を、クリアしないと、ボバウは、ほうしゅうを、あげることが、できません。	dialogue	Bobawu	Bobawu
Looks like you haven't completed any laps, but I'll be sure to keep track of them, when you do.	まだ、なんかい、してないみたいです。でも、こんどから、きちんと、かぞえます。	dialogue	Bobawu	Bobawu
Sure thing my friend, so far you've completed 1 lap, don't stop now!	もちろん、ともだち。これまで、１ラップ、クリアしましたね。あきらめないでください！	dialogue	Bobawu	Bobawu
Sure thing my friend, so far you've completed [number] laps, don't stop now!	もちろん、ともだち。これまで、[number]ラップ、クリアしましたね。あきらめないでください！	dialogue	Bobawu	Bobawu
What can you offer me?	なにを、あげることが、できますか？	dialogue	Bobawu	Player
I see you have your own monkey friend, by completing laps here you can transform him into different monkeys!	あなたのさるの、ともだちが、いるんですね。ラップを、やると、いろいろなさるに、へんしんできます。	dialogue	Bobawu	Bobawu
That's neat, what can he turn into?	へえ、なんに、へんしんできるんですか？	dialogue	Bobawu	Player
I've got the list here!	ここに、リストが、あります！	dialogue	Bobawu	Bobawu
Bobawu pulls out a tattered piece of paper from his ninja costume.	ボバウが、つぎたてたようなぺーパーを、だしました。	dialogue	Bobawu	Bobawu
Ahem, here we are, At 100 you'll unlock a Karamjan Monkey transformation.	あ、ここです。ひゃく、クリアしたら、カラムジャンサルに、へんしんできます。	dialogue	Bobawu	Bobawu
After completing 250 laps, you'll unlock a scary zombie monkey.	２５０ラップ、おわらせたら、こわいゾンビサルに、へんしんできます。	dialogue	Bobawu	Bobawu
With 500 laps finished, you'll get a maniacal monkey.	５００ラップ、おわったら、きちくなサルに、なります。	dialogue	Bobawu	Bobawu
At 1000 laps, you'll be able transform him into a spooky skeleton monkey,	１０００ラップで、こわいホネホネサルに、へんしんできます。	dialogue	Bobawu	Bobawu
1500 laps for a little Kruk Jr monkey,	１５００ラップで、ちいさい、クルクジュニアサルに、なります。	dialogue	Bobawu	Bobawu
Finally at 2000 laps, he can transform to look like our King Awowogei.	さいごに、２０００ラップで、キング・アウォウォゲイみたいに、へんしんできます。	dialogue	Bobawu	Bobawu
On second thought, never mind.	や、いいです。けっこうです。	dialogue	Bobawu	Player
That's okay my friend, come back anytime.	ありがとう、いつでも、また、きてください。	dialogue	Bobawu	Bobawu
Hey there, how do you do my fellow monkey?	こんにちは、ぼくの、さるの、ともだち。	dialogue	Bobawu	Player
So far you've completed 1 lap, don't stop now!	これまで、１ラップ、クリアしましたね。あきらめないでください！	dialogue	Bobawu	Bobawu
So far you've completed [number] laps, don't stop now!	これまで、[number]ラップ、クリアしましたね。あきらめないでください！	dialogue	Bobawu	Bobawu
What is this place?	ここはなにですか？	dialogue	Bobawu	Bobawu
How many laps have I done?	なんかい、ラップを、やりましたか？	dialogue	Bobawu	Bobawu
What can you offer me?	なにを、あげることが、できますか？	dialogue	Bobawu	Bobawu
Never mind.	じゃあきにしないで。	dialogue	Bobawu	Bobawu
Hello there friend! I'm Bobby the gnome child.	こんにちは、ともだち！ぼくは、ボビーです。ノームです。	dialogue	Bobby	Bobby
Are you heading into The Nutcracker?	「ザ・ナッツクラッカー」に、いくんですか？	dialogue	Bobby	Player
Oh yes. Me and Pa have been looking forward to this all year. Isn't that right Pa?	ああ、はい。パパとぼくは、ことしも、ずっと、たのしみにしてました。ね、パパ？	dialogue	Bobby	Bobby
Yes Bobby. There's no doubt we will be sipping mulled pine inside The Nutcracker in no time.	そうだね、ボビー。すぐに、「ザ・ナッツクラッカー」のなかで、あたたかいまつぼっくりのさけを、のんでるでしょう。	dialogue	Bobby	Father Gnome
Mulled pine? Sounds very... Organic.	あたたかいまつぼっくりのさけ？　ふうむ...しぜんっぽいですね。	dialogue	Bobby	Player
It's delightful.	ああ、おいしいんです。	dialogue	Bobby	Father Gnome
Wishing you happy holidays [player name].	あなたに しあわせな きゅうじつ を のぞむ [player name]。	dialogue	Bobby	Bobby
You too Bobby.	ありがとう。ボビーも。	dialogue	Bobby	Player
Woah, you're very big for a Gnome.	わあ、ノームのわりに、おおきいですね。	dialogue	Bobby	Player
And you're very rude for a human.	そりゃ、ひとのわりに、しつれいですね。	dialogue	Bobby	Father Gnome
Don't listen to them Bobby. You're just a little different.	ボビーのいうことなんて、きかなくていいよ。あなたは、ちょっと、ちがうだけです。	dialogue	Bobby	Father Gnome
Nice to meet you [player name]. Does somebody need a hug?	あなたに あえて よかった [player name]。だれか が だきしめら れる ひつよう がありますか？	dialogue	Bobby	Bobby
Bobby stumbles and steps on his dad's foot while trying to hug you.	ボビーが、つまずいて、パパのあしを、ふんでしまいました。	dialogue	Bobby	Bobby
Son of a nutcracker!	しまった、ナッツクラッカーめ！	dialogue	Bobby	Father Gnome
Sorry Pa!	ごめんなさい、パパ！	dialogue	Bobby	Bobby
I'll walk it off.	ああ、まあ、だいじょうぶです。	dialogue	Bobby	Father Gnome
Heading into The Nutcracker?	「ザ・ナッツクラッカー」に、いきますか？	dialogue	Bobby	Bobby
You're a gnome?	あなたって、ノームですか？	dialogue	Bobby	Bobby
Hello there.	こんにちは。	dialogue	Bolkoy	Player
Hello stranger, new to these parts?	こんにちは、もしかして、あたらしい、ひとですか？	dialogue	Bolkoy	Bolkoy
I'm Bolkoy by the way. I'm the village shopkeeper. Would you like to buy something?	ぼくは、ボルコイです。このむらの、おみせやさんです。なにか、かいませんか？	dialogue	Bolkoy	Bolkoy
What have you got?	なに、あるんですか？	dialogue	Bolkoy	Player
Take a look.	みてみてください。	dialogue	Bolkoy	Bolkoy
No thank you.	いえ、ありがとう。	dialogue	Bolkoy	Player
Ok, maybe later.	あ、そうですね。またこんどです。	dialogue	Bolkoy	Bolkoy
Hello.	こんにちは。	dialogue	Bolkoy	Player
Amazing, you recovered the orb.	あ！　あなたが、オーブを、とりもどしたんですね！	dialogue	Bolkoy	Bolkoy
Well I am impressed. Would you like to buy something?	ほんとうに、うれしいです。なにか、かいませんか？	dialogue	Bolkoy	Bolkoy
Hi.	こんにちは。	dialogue	Bolkoy	Player
Oh, hello there. Have you heard? They took the other orbs, it's terrible. I suppose the show must go on.	ああ、こんにちは。きいた？　ほかのオーブも、とられちゃった。ひどいですね。でも、ショーは、つづきます。	dialogue	Bolkoy	Bolkoy
Would you like to buy something?	なにか、かいませんか？	dialogue	Bolkoy	Bolkoy
Hello there. You're that hero who saved the orbs. Soon we will perform the ritual and the village will be safe again.	こんにちは。あなたは ほどり を すくった その えいゆう です。すぐ ぼくたちは ぎしき を はこないます。そして、むら は もう いちど あんぜん になります。	dialogue	Bolkoy	Bolkoy
Anyway, would you like anything from my shop?	どうしましたか。わたしのおみせで、なにか、かいませんか？	dialogue	Bolkoy	Bolkoy
Welcome, welcome. It's good to see you again. The village is much safer now you have returned the orbs.	いらっしゃいませ。またあいましたね。オーブを、とりもどしたから、このむらは、もっと、あんぜんになりました。	dialogue	Bolkoy	Bolkoy
By the way, I'm the village shop keeper. Would you like to buy something?	そのほか、ぼくは、むらの、おみせやさんです。なにか、かいませんか？	dialogue	Bolkoy	Bolkoy
Hello! I take it you're here about the trail?	こんにちは！あなた は みち について ここに いると あるのだ。	dialogue	Bolkoy	Bolkoy
Yes, do you have a challenge for me?	はい、ぼくに、もんだいを、ください。	dialogue	Bolkoy	Player
Yes, right here!	はい、ここです！	dialogue	Bolkoy	Bolkoy
Bolkoy has given you a challenge scroll!	ボルコイが、あなたに、もんだいスクロールを、あげました！	dialogue	Bolkoy	Bolkoy
Please enter the answer to the question.	もんだいの、こたえを、いってください。	dialogue	Bolkoy	Bolkoy
What's the matter with you? Can't you count? Try harder!	あなた、なに、やってるんですか？　かぞえることもできないんですか？　もっと、がんばってください！	dialogue	Bolkoy	Bolkoy
Lucky for you, that's the right answer!	あなたは、ラッキーです。それが、せいかいです！	dialogue	Bolkoy	Bolkoy
You've obtained a casket!	あなたはきばこをてにいりれた！	dialogue	Bolkoy	Bolkoy
What have you got?	なに、あるんですか？	dialogue	Bolkoy	Bolkoy
No thank you.	いえ、ありがとう。	dialogue	Bolkoy	Bolkoy
Yeah?	そう？	dialogue	Bologa	Bologa
What is this place?	ここはなにですか？	dialogue	Bologa	Player
Granddad's fruit farm. It's a right dump. This whole corner of the city is a dump.	じいじの、くだものファーム。ほんとうに、ひどいところ。このまちの、このへんぜんぶ、ひどいところ。	dialogue	Bologa	Bologa
So why are you here if it's a dump?	ひどいなら、なぜ、ここに、いるんですか？	dialogue	Bologa	Player
My cow of a sister kicked me out of her bar. Said I was getting the place a bad name. So I'm staying here until I'm old enough to get my own place.	いもうとが、かのじょのバーから、けだした。いやなやつだと、いわれた。だから、じぶんで、やっぱり、じぶんのところが、ほしいから、ここに、いるんです。	dialogue	Bologa	Bologa
I want to move to Arceuus. It's properly awesome up there. I'll do bartending or something until I can learn to be a necromancer.	あ、アルケウスに、いきたいんです。あそこは、ほんとうに、いいところですね。ネクロマンサーになるまで、バーテンダーをやるつもりです。	dialogue	Bologa	Bologa
Anyway, why are you here? Do you want something?	そのほか、あなたは、なぜ、ここに、いるんですか？　なにか、てつだえることが、あるんですか？	dialogue	Bologa	Bologa
Never mind.	じゃあきにしないで。	dialogue	Bologa	Player
Okay, thanks for the info.	そっか、いろいろ、ありがとうございます。	dialogue	Bologa	Player
Yeah, you're in the biggest dumpster of Dumpsterville. Now you know. Anyway, do you want something?	そう、あなたは、いちばん、ひどいところにいるんですよ。これで、わかりましたね。ところで、なにか、てつだえることが、あるんですか？	dialogue	Bologa	Bologa
Tell me about yourself.	あなたについて、はなしてもらえますか？	dialogue	Bologa	Player
Yeah, alright...	わかりました。...	dialogue	Bologa	Bologa
I am Bologa Gricoller, seeker of forbidden wisdom, wanderer of the dark pathways, thinker of the unthinkable. I can do bartending too.	ぼくは、ボロガ・グリコレーです。きんしられた、ちえを、もとめています。くろい、こみちを、さまよっています。かんがえられない、ことを、かんがえています。バーテンダーもできます。	dialogue	Bologa	Bologa
I used to work at The Golden Field. That's my sister's bar. It's mostly farmhands drinking there, but you get some interesting people as well.	げんざい、ゴールデン・フィールドで、はたらいていました。いもうとの、バー。そこには、なのう、やさいばたけで、はたらくひとが、おもい。でも、おもしろい、ひともきます。	dialogue	Bologa	Bologa
See, most Hosidius people are Saradominists. My sister, she's always listening to Father Jean at the church with his goodie-goodie sermons.	ホシディウスの、おおくの、ひとは、サラドミニストです。いもうと、チャーチの、ジャン・フェザーのせつきょう、ばっかり、きいている。	dialogue	Bologa	Bologa
But some of us in the bar thought we'd give Zamorak a try. Like, you gotta be open-minded, right? What did Saradomin ever do for us anyway?	でも、バーに、いるぼくたちは、ザモラクも、ためしてみようって、おもった。ほら、いろいろな、ことを、かんがえるべきでしょう。サラドミンなんて、ぼくたちのために、なにを、したんですか？	dialogue	Bologa	Bologa
So we'd meet in the bar, sharing books that the Piscarilius smugglers would bring us, learning what the Saradominists don't want us to know.	だから、バーで、あつまって、ピスカリリウスの、ゆみうりやが、もってくる、ほんを、よんだ。サラドミニストが、みんなに、かくしたい、ことを、べんきょう、しました。	dialogue	Bologa	Bologa
Anyway, my sister - she's a right cow, by the way - she fired me and kicked me out. Said I was bringing bad sorts to her bar.	ところで、いもうと、ほんとうに、ひどいやつでした。ぼくを、くびにして、バーから、けだした。なんだか、わるい、やつら、いっぱい、きてる、っていった。	dialogue	Bologa	Bologa
Bad sorts, she said! Like, morality is totally subjective, right? So who's she to call us bad sorts just 'cos we're not afraid to think differently?	わるい、やつら！　そりゃ、どうしゃくかんは、ぜんぶ、ちがうでしょう？　だから、ぼくたちが、ちがう、かんがえかた、だから、わるい、っていうのかな？	dialogue	Bologa	Bologa
Anyway, I've learnt all this cool stuff about Zamorak, and being stuck in a fruit farm doesn't stop me being his loyal servant, right?	ところで、ザモラクの、こと、いっぱい、べんきょう、しました。くだもの、ファームに、いるけど、ザモラクの、ちゅうじゃくな、しもべ、でいますよ。	dialogue	Bologa	Bologa
In fact I've invented a Zamorakian blessing that works on fruit! You can use it to make Zamorak's wine out of grapes from the Vinery.	じつは、ザモラクの、しゅくふくを、つくりました。ぶどうから、ザモラクの、ワインが、つくれます。ビニアリーの、ぶどうで。	dialogue	Bologa	Bologa
Can you help me to make Zamorak's wine?	ザモラクの、ワインを、つくるの、てつだえますか？	dialogue	Bologa	Player
I'll let you have access to the Zamorakian blessing I invented, so you can invoke Zamorak's unholy power upon the grapes... if I think you're up to it.	わたしの、つくった、ザモラクの、しゅくふくを、つかえるようにして、あげます。ザモラク、ぶどうに、あくりょくを、かけます。...あなたが、できると、おもったら。	dialogue	Bologa	Bologa
I'll want 75,000 coins too.	７５，０００、コイン、ほしいです。	dialogue	Bologa	Bologa
And do you think I'm up to it?	ぼくは、あなたが、できると、おもいますか？	dialogue	Bologa	Player
Nah, I bet you couldn't even bless an unholy symbol - you're not going to get very far with my grape blessing.	いいえ、あなたは、ぜったい、あくしょ、しゅくふく、できないですよ。わたしの、ぶどう、しゅくふく、ぜったい、だめです。	dialogue	Bologa	Bologa
You need a Prayer level of 50 to use Bologa's blessing.	ボロガの、しゅくふくを、つかうために、いのり、レベル、５０が、いりますね。	dialogue	Bologa	Bologa
Not likely - I can see from your kit that you're supporting other gods. Dress Zamorakian if you want to impress me. And I'll still want 75,000 coins.	いいえ、あなたは、ほかの、かみ、おうえん、してます。ザモラク、モードに、きてください。７５，０００コイン、ほしいです。	dialogue	Bologa	Bologa
You don't look much like a Zamorakian to me. Dress Zamorakian if you want my help. And I'll still want 75,000 coins.	あなたは、ザモラク、モードじゃないですね。ザモラク、モードに、きてください。７５，０００コイン、ほしいです。	dialogue	Bologa	Bologa
